Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_11_45,VDD,Metal1,28.8400,47.0400,4.999973
FILLER_11_10,VDD,Metal1,9.2400,47.0400,4.999973
FILLER_11_2,VDD,Metal1,7.2265,47.6165,4.999973
FILLER_10_267,VDD,Metal1,154.3800,46.6075,4.999991
FILLER_10_251,VDD,Metal1,149.0080,46.3480,4.999991
FILLER_10_244,VDD,Metal1,140.2800,47.0400,4.999991
FILLER_10_240,VDD,Metal1,139.2600,46.6075,4.999991
FILLER_10_224,VDD,Metal1,133.8880,46.3480,4.999991
FILLER_10_195,VDD,Metal1,113.1200,47.0400,4.999988
FILLER_10_187,VDD,Metal1,110.8265,46.4630,4.999982
FILLER_10_174,VDD,Metal1,101.0800,47.0400,4.999982
FILLER_10_158,VDD,Metal1,96.9280,46.3480,4.999982
FILLER_10_147,VDD,Metal1,85.9600,47.0400,4.999975
FILLER_10_128,VDD,Metal1,75.3200,47.0400,4.999973
FILLER_10_124,VDD,Metal1,74.3000,46.6075,4.999973
FILLER_10_115,VDD,Metal1,68.0400,47.0400,4.999973
FILLER_10_107,VDD,Metal1,66.0265,46.4630,4.999973
FILLER_10_104,VDD,Metal1,61.8800,47.0400,4.999973
FILLER_10_52,VDD,Metal1,32.7600,47.0400,4.999973
FILLER_10_50,VDD,Metal1,31.9200,47.0400,4.999973
FILLER_10_34,VDD,Metal1,22.6800,47.0400,4.999973
FILLER_10_30,VDD,Metal1,21.6600,46.6075,4.999973
FILLER_10_22,VDD,Metal1,18.4265,46.4630,4.999973
FILLER_10_2,VDD,Metal1,7.2265,46.4630,4.999973
FILLER_9_269,VDD,Metal1,154.5600,39.2000,4.999932
FILLER_9_265,VDD,Metal1,153.2600,39.6325,4.999932
FILLER_9_249,VDD,Metal1,147.8880,39.8920,4.999932
FILLER_9_214,VDD,Metal1,123.4800,39.2000,4.999927
FILLER_9_212,VDD,Metal1,122.6400,39.2000,4.999927
FILLER_9_203,VDD,Metal1,117.3200,39.2000,4.999926
FILLER_9_199,VDD,Metal1,116.3000,39.6325,4.999926
FILLER_9_191,VDD,Metal1,113.0665,39.7765,4.999926
FILLER_9_152,VDD,Metal1,88.7600,39.2000,4.999919
FILLER_9_148,VDD,Metal1,87.7400,39.6325,4.999918
FILLER_9_139,VDD,Metal1,81.4800,39.2000,4.999913
FILLER_9_104,VDD,Metal1,61.8800,39.2000,4.999910
FILLER_9_88,VDD,Metal1,57.7280,39.8920,4.999909
FILLER_9_69,VDD,Metal1,42.2800,39.2000,4.999897
FILLER_9_67,VDD,Metal1,41.4400,39.2000,4.999897
FILLER_9_53,VDD,Metal1,34.5400,39.6325,4.999897
FILLER_9_2,VDD,Metal1,5.9800,39.6325,4.999908
FILLER_8_267,VDD,Metal1,154.3800,38.7675,4.999932
FILLER_8_251,VDD,Metal1,149.0080,38.5080,4.999932
FILLER_8_243,VDD,Metal1,140.0000,39.2000,4.999932
FILLER_8_239,VDD,Metal1,138.7000,38.7675,4.999932
FILLER_8_223,VDD,Metal1,133.3280,38.5080,4.999932
FILLER_8_206,VDD,Metal1,119.0000,39.2000,4.999926
FILLER_8_204,VDD,Metal1,118.1600,39.2000,4.999926
FILLER_8_200,VDD,Metal1,116.8600,38.7675,4.999926
FILLER_8_192,VDD,Metal1,112.3800,38.7675,4.999926
FILLER_8_173,VDD,Metal1,100.8000,39.2000,4.999926
FILLER_8_157,VDD,Metal1,96.3680,38.5080,4.999926
FILLER_8_123,VDD,Metal1,74.9865,38.6230,4.999913
FILLER_8_107,VDD,Metal1,68.3680,38.5080,4.999913
FILLER_8_103,VDD,Metal1,61.6000,39.2000,4.999910
FILLER_8_87,VDD,Metal1,57.1680,38.5080,4.999909
FILLER_8_25,VDD,Metal1,17.9200,39.2000,4.999909
FILLER_8_17,VDD,Metal1,15.6265,38.6230,4.999908
FILLER_8_10,VDD,Metal1,9.2400,39.2000,4.999908
FILLER_8_2,VDD,Metal1,7.2265,38.6230,4.999908
FILLER_7_270,VDD,Metal1,154.8400,31.3600,4.999986
FILLER_7_266,VDD,Metal1,153.8200,31.7925,4.999986
FILLER_7_220,VDD,Metal1,128.0600,31.7925,4.999986
FILLER_7_203,VDD,Metal1,117.3200,31.3600,4.999975
FILLER_7_201,VDD,Metal1,116.4800,31.3600,4.999975
FILLER_7_175,VDD,Metal1,101.6400,31.3600,4.999975
FILLER_7_173,VDD,Metal1,100.8000,31.3600,4.999975
FILLER_7_146,VDD,Metal1,85.4000,31.3600,4.999974
FILLER_7_142,VDD,Metal1,84.3800,31.7925,4.999973
FILLER_7_110,VDD,Metal1,65.2400,31.3600,4.999972
FILLER_7_106,VDD,Metal1,64.2200,31.7925,4.999972
FILLER_7_69,VDD,Metal1,42.2800,31.3600,4.999971
FILLER_7_67,VDD,Metal1,41.4400,31.3600,4.999971
FILLER_7_63,VDD,Metal1,40.1400,31.7925,4.999970
FILLER_7_22,VDD,Metal1,15.9600,31.3600,4.999970
FILLER_7_18,VDD,Metal1,14.9400,31.7925,4.999970
FILLER_7_2,VDD,Metal1,9.5680,32.0520,4.999970
FILLER_6_255,VDD,Metal1,148.9065,30.7830,4.999986
FILLER_6_247,VDD,Metal1,143.1800,30.9275,4.999986
FILLER_6_244,VDD,Metal1,140.2800,31.3600,4.999986
FILLER_6_240,VDD,Metal1,139.2600,30.9275,4.999986
FILLER_6_224,VDD,Metal1,133.8880,30.6680,4.999986
FILLER_6_214,VDD,Metal1,123.7600,31.3600,4.999986
FILLER_6_210,VDD,Metal1,122.4600,30.9275,4.999986
FILLER_6_204,VDD,Metal1,117.8800,31.3600,4.999975
FILLER_6_185,VDD,Metal1,108.4600,30.9275,4.999975
FILLER_6_177,VDD,Metal1,105.2265,30.7830,4.999975
