Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_5_183,VSS,Metal1,109.7120,26.8920,0.000010
FILLER_5_153,VSS,Metal1,89.3200,27.4400,0.000010
FILLER_5_151,VSS,Metal1,88.4800,27.4400,0.000010
FILLER_5_142,VSS,Metal1,83.1600,27.4400,0.000011
FILLER_5_139,VSS,Metal1,81.4800,27.4400,0.000011
FILLER_5_137,VSS,Metal1,80.6400,27.4400,0.000013
FILLER_5_107,VSS,Metal1,63.5600,27.4400,0.000014
FILLER_5_105,VSS,Metal1,62.7200,27.4400,0.000014
FILLER_5_66,VSS,Metal1,41.0600,27.0910,0.000018
FILLER_5_50,VSS,Metal1,35.2320,26.8920,0.000018
FILLER_5_10,VSS,Metal1,9.7000,27.0910,0.000018
FILLER_5_2,VSS,Metal1,6.2130,26.9780,0.000018
FILLER_4_263,VSS,Metal1,152.3730,20.0615,0.000004
FILLER_4_247,VSS,Metal1,145.5520,20.1480,0.000004
FILLER_4_241,VSS,Metal1,139.0600,19.9485,0.000004
FILLER_4_177,VSS,Metal1,119.6845,20.2375,0.000004
FILLER_4_171,VSS,Metal1,99.8600,19.9485,0.000004
FILLER_4_107,VSS,Metal1,80.4845,20.2375,0.000004
FILLER_4_103,VSS,Metal1,61.6000,19.6000,0.000004
FILLER_4_99,VSS,Metal1,59.5400,19.9485,0.000004
FILLER_4_91,VSS,Metal1,56.0530,20.0615,0.000004
FILLER_4_75,VSS,Metal1,49.2320,20.1480,0.000004
FILLER_4_43,VSS,Metal1,35.7240,20.1975,0.000004
FILLER_4_37,VSS,Metal1,24.6400,19.6000,0.000004
FILLER_4_34,VSS,Metal1,22.6800,19.6000,0.000004
FILLER_4_32,VSS,Metal1,21.8400,19.6000,0.000004
FILLER_4_16,VSS,Metal1,12.6000,19.6000,0.000004
FILLER_4_14,VSS,Metal1,11.7600,19.6000,0.000004
FILLER_4_10,VSS,Metal1,9.7000,19.9485,0.000004
FILLER_4_2,VSS,Metal1,6.2130,20.0615,0.000004
FILLER_3_269,VSS,Metal1,154.5600,19.6000,0.000004
FILLER_3_265,VSS,Metal1,152.5000,19.2510,0.000004
FILLER_3_232,VSS,Metal1,133.8400,19.6000,0.000004
FILLER_3_228,VSS,Metal1,131.7800,19.2510,0.000004
FILLER_3_212,VSS,Metal1,125.9520,19.0520,0.000004
FILLER_3_206,VSS,Metal1,119.4600,19.2510,0.000004
FILLER_3_142,VSS,Metal1,100.0845,18.9620,0.000004
FILLER_3_136,VSS,Metal1,80.2600,19.2510,0.000004
FILLER_3_72,VSS,Metal1,60.8845,18.9620,0.000004
FILLER_3_66,VSS,Metal1,41.0600,19.2510,0.000004
FILLER_3_2,VSS,Metal1,21.6845,18.9620,0.000004
FILLER_2_263,VSS,Metal1,152.3730,12.2215,0.000000
FILLER_2_247,VSS,Metal1,145.5520,12.3080,0.000000
FILLER_2_241,VSS,Metal1,139.0600,12.1085,0.000000
FILLER_2_177,VSS,Metal1,119.6845,12.3975,0.000000
FILLER_2_171,VSS,Metal1,99.8600,12.1085,0.000000
FILLER_2_107,VSS,Metal1,80.4845,12.3975,0.000000
FILLER_2_101,VSS,Metal1,60.6600,12.1085,0.000000
FILLER_2_37,VSS,Metal1,41.2845,12.3975,0.000000
FILLER_2_34,VSS,Metal1,22.6800,11.7600,0.000000
FILLER_2_2,VSS,Metal1,12.7640,12.3575,0.000000
FILLER_1_270,VSS,Metal1,154.8400,11.7600,0.000000
FILLER_1_268,VSS,Metal1,154.0000,11.7600,0.000000
FILLER_1_260,VSS,Metal1,150.6930,11.2980,0.000000
FILLER_1_244,VSS,Metal1,143.8720,11.2120,0.000000
FILLER_1_212,VSS,Metal1,130.3640,11.1620,0.000000
FILLER_1_206,VSS,Metal1,119.4600,11.4110,0.000000
FILLER_1_142,VSS,Metal1,100.0845,11.1220,0.000000
FILLER_1_136,VSS,Metal1,80.2600,11.4110,0.000000
FILLER_1_72,VSS,Metal1,60.8845,11.1220,0.000000
FILLER_1_66,VSS,Metal1,41.0600,11.4110,0.000000
FILLER_1_2,VSS,Metal1,21.6845,11.1220,0.000000
FILLER_0_270,VSS,Metal1,154.8400,3.9200,0.000000
FILLER_0_268,VSS,Metal1,154.0000,3.9200,0.000000
FILLER_0_264,VSS,Metal1,151.9400,4.2685,0.000000
FILLER_0_256,VSS,Metal1,148.4530,4.3815,0.000000
FILLER_0_240,VSS,Metal1,141.6320,4.4680,0.000000
FILLER_0_206,VSS,Metal1,127.0040,4.5175,0.000000
FILLER_0_172,VSS,Metal1,107.9640,4.5175,0.000000
FILLER_0_138,VSS,Metal1,88.9240,4.5175,0.000000
FILLER_0_104,VSS,Metal1,69.8840,4.5175,0.000000
FILLER_0_70,VSS,Metal1,50.8440,4.5175,0.000000
FILLER_0_36,VSS,Metal1,31.8040,4.5175,0.000000
FILLER_0_2,VSS,Metal1,12.7640,4.5175,0.000000
clkload0,VSS,Metal1,94.2800,90.6175,0.000094
clkbuf_1_1__f_clk,VSS,Metal1,138.7335,81.7215,0.000118
clkbuf_1_0__f_clk,VSS,Metal1,105.4260,89.5615,0.000094
clkbuf_0_clk,VSS,Metal1,120.2535,75.0780,0.000096
_226__23,VSS,Metal1,85.3000,89.7950,0.000086
fanout22,VSS,Metal1,132.6680,90.6740,0.000057
fanout21,VSS,Metal1,145.5480,82.8340,0.000118
fanout20,VSS,Metal1,73.5850,82.6750,0.000079
fanout19,VSS,Metal1,39.9850,66.2850,0.000060
fanout18,VSS,Metal1,123.7500,89.8685,0.000088
fanout17,VSS,Metal1,104.3850,59.1550,0.000035
fanout16,VSS,Metal1,69.4300,90.4510,0.000066
fanout15,VSS,Metal1,66.1800,90.4660,0.000066
fanout14,VSS,Metal1,53.4250,89.8050,0.000065
fanout13,VSS,Metal1,31.5850,81.9650,0.000073
fanout12,VSS,Metal1,56.5080,51.4740,0.000025
fanout11,VSS,Metal1,47.7600,66.2140,0.000060
input10,VSS,Metal1,6.1700,42.8285,0.000018
input9,VSS,Metal1,108.0700,90.4510,0.000094
input8,VSS,Metal1,111.3400,90.4660,0.000094
input7,VSS,Metal1,6.0600,34.9735,0.000017
input6,VSS,Metal1,9.4200,34.9735,0.000017
input5,VSS,Metal1,6.0600,27.7460,0.000018
input4,VSS,Metal1,6.0600,50.6535,0.000028
input3,VSS,Metal1,6.1700,51.2510,0.000028
input2,VSS,Metal1,6.0600,35.5860,0.000017
input1,VSS,Metal1,9.4200,35.5860,0.000017
_224__25,VSS,Metal1,91.1000,90.5250,0.000091
_225__24,VSS,Metal1,88.1000,90.5250,0.000090
TAP_TAPCELL_ROW_22_132,VSS,Metal1,137.2000,90.6290,0.000057
TAP_TAPCELL_ROW_22_131,VSS,Metal1,118.1600,90.6290,0.000094
TAP_TAPCELL_ROW_22_130,VSS,Metal1,99.1200,90.6290,0.000094
TAP_TAPCELL_ROW_22_129,VSS,Metal1,80.0800,90.6290,0.000080
TAP_TAPCELL_ROW_22_128,VSS,Metal1,61.0400,90.6290,0.000064
TAP_TAPCELL_ROW_22_127,VSS,Metal1,42.0000,90.6290,0.000064
TAP_TAPCELL_ROW_22_126,VSS,Metal1,22.9600,90.6290,0.000057
TAP_TAPCELL_ROW_21_125,VSS,Metal1,121.5200,89.6905,0.000090
TAP_TAPCELL_ROW_21_124,VSS,Metal1,82.3200,89.6905,0.000082
TAP_TAPCELL_ROW_21_123,VSS,Metal1,43.1200,89.6905,0.000065
TAP_TAPCELL_ROW_20_122,VSS,Metal1,141.1200,82.7890,0.000118
TAP_TAPCELL_ROW_20_121,VSS,Metal1,101.9200,82.7890,0.000091
TAP_TAPCELL_ROW_20_120,VSS,Metal1,62.7200,82.7890,0.000079
TAP_TAPCELL_ROW_20_119,VSS,Metal1,23.5200,82.7890,0.000073
TAP_TAPCELL_ROW_19_118,VSS,Metal1,121.5200,81.8505,0.000113
TAP_TAPCELL_ROW_19_117,VSS,Metal1,82.3200,81.8505,0.000088
TAP_TAPCELL_ROW_19_116,VSS,Metal1,43.1200,81.8505,0.000078
TAP_TAPCELL_ROW_18_115,VSS,Metal1,141.1200,74.9490,0.000095
TAP_TAPCELL_ROW_18_114,VSS,Metal1,101.9200,74.9490,0.000094
TAP_TAPCELL_ROW_18_113,VSS,Metal1,62.7200,74.9490,0.000084
TAP_TAPCELL_ROW_18_112,VSS,Metal1,23.5200,74.9490,0.000082
TAP_TAPCELL_ROW_17_111,VSS,Metal1,121.5200,74.0105,0.000096
TAP_TAPCELL_ROW_17_110,VSS,Metal1,82.3200,74.0105,0.000091
TAP_TAPCELL_ROW_17_109,VSS,Metal1,43.1200,74.0105,0.000083
